globalid;address;parentglobalid
50340385;305031, Курская обл, Курск г., Курбатовский пер., дом 18;5476302
50340386;305031, Курская обл, Курск г., Курбатовский пер., дом 38;5476302
50340387;305031, Курская обл, Курск г., Курбатовский пер., дом 29;5476302
50340388;305031, Курская обл, Курск г., Курбатовский пер., дом 42;5476302
50340389;305031, Курская обл, Курск г., Курбатовский пер., дом 21;5476302
50340390;305031, Курская обл, Курск г., Курбатовский пер., дом 27;5476302
50340391;305031, Курская обл, Курск г., Курбатовский пер., дом 8;5476302
50340392;305031, Курская обл, Курск г., Курбатовский пер., дом 36;5476302
50340393;305031, Курская обл, Курск г., Курбатовский пер., дом 26;5476302
50340394;305031, Курская обл, Курск г., Курбатовский пер., дом 30;5476302
50340395;305031, Курская обл, Курск г., Курбатовский пер., дом 3;5476302
50340396;305031, Курская обл, Курск г., Курбатовский пер., дом 13;5476302
50340397;305031, Курская обл, Курск г., Курбатовский пер., дом 37;5476302
50340398;305031, Курская обл, Курск г., Курбатовский пер., дом 15;5476302
50340411;155120, Ивановская обл, Лежневский р-н, Лежнево п., Пушкина пер., дом 13;5416651
50340412;142133, Московская обл, Подольск г., Защитников Отечества пл., дом 7;5704249
50340413;155120, Ивановская обл, Лежневский р-н, Лежнево п., Октябрьский пер., дом 10;5730036
50340415;155120, Ивановская обл, Лежневский р-н, Лежнево п., Тейковский пер., дом 1;5701365
50340427;300041, Тульская обл, Тула г., Староникитская ул., дом 107;5519181
50340428;300041, Тульская обл, Тула г., Староникитская ул., дом 1;5519181
50340433;142800, Московская обл, Ступинский р-н, Ступино г., Пушкина ул., дом 16;5633007
50340439;153012, Ивановская обл, Иваново г., Шереметевский пр-кт, дом 50;6031640
50340440;153000, Ивановская обл, Иваново г., Шереметевский пр-кт, дом 33А;6031640
50340441;302520, Орловская обл, Орловский р-н, Знаменка пгт., Лесной пер., дом 4;5779600
50340442;302520, Орловская обл, Орловский р-н, Знаменка пгт., Лесной пер., дом 3;5779600
50340443;302520, Орловская обл, Орловский р-н, Знаменка пгт., Лесной пер., дом 1;5779600
50340444;302520, Орловская обл, Орловский р-н, Знаменка пгт., Лесной пер., дом 2;5779600
50340446;303260, Орловская обл, Шаблыкинский р-н, Шаблыкино пгт., Дорожный пер., дом 9;5885722
50340453;157650, Костромская обл, Павинский р-н, Павино с., Скочилова пер., дом 8;5427672
50340454;157650, Костромская обл, Павинский р-н, Павино с., Скочилова пер., дом 6;5427672
50340455;157650, Костромская обл, Павинский р-н, Павино с., Скочилова пер., дом 4;5427672
50340456;157650, Костромская обл, Павинский р-н, Павино с., Скочилова пер., дом 3;5427672
50340461;157656, Костромская обл, Павинский р-н, Леденгск с., Почтовый пер., дом 4;5937377
50340462;157656, Костромская обл, Павинский р-н, Леденгск с., Почтовый пер., дом 5;5937377
50340463;393460, Тамбовская обл, Уварово г., Шоссейный пер., дом 2;5691706
50340466;302030, Орловская обл, Орёл г., Новосильский пер., дом 3Б;5789597
50340505;305016, Курская обл, Курск г., Суворовский 4-й пер., дом 7;5946228
50340506;305016, Курская обл, Курск г., Суворовский 4-й пер., дом 11;5946228
50340507;305016, Курская обл, Курск г., Суворовский 4-й пер., дом 6;5946228
50340508;305016, Курская обл, Курск г., Суворовский 4-й пер., дом 18;5946228
50340509;305016, Курская обл, Курск г., Суворовский 4-й пер., дом 4;5946228
